orig_split,orig_idx,source_dataset,education_level,llm_judge_label,judge_raw_response
train,14696,scienceqa,elementary,middle,middle
train,14697,scienceqa,elementary,middle,middle
train,14698,scienceqa,elementary,middle,middle
train,14699,scienceqa,elementary,middle,middle
train,14700,scienceqa,elementary,middle,middle
train,14701,scienceqa,elementary,middle,middle
train,14702,scienceqa,elementary,middle,middle
train,14703,scienceqa,elementary,middle,middle
train,14704,scienceqa,elementary,middle,middle
train,14705,scienceqa,elementary,middle,middle
train,14706,scienceqa,elementary,middle,middle
train,14707,scienceqa,elementary,middle,middle
train,14708,scienceqa,elementary,middle,middle
train,14709,scienceqa,elementary,middle,middle
train,14710,scienceqa,elementary,middle,middle
train,14711,scienceqa,elementary,middle,middle
train,14712,scienceqa,elementary,middle,middle
train,14713,scienceqa,elementary,middle,middle
train,14714,scienceqa,elementary,middle,middle
train,14715,scienceqa,elementary,middle,middle
train,14716,scienceqa,elementary,middle,middle
train,14717,scienceqa,elementary,middle,middle
train,14718,scienceqa,elementary,middle,middle
train,14719,scienceqa,elementary,middle,middle
train,14720,scienceqa,elementary,middle,middle
train,14721,scienceqa,elementary,middle,middle
train,14722,scienceqa,elementary,middle,middle
train,14723,scienceqa,elementary,middle,middle
train,14724,scienceqa,elementary,middle,middle
train,14725,scienceqa,elementary,middle,middle
train,14726,scienceqa,elementary,middle,middle
train,14727,scienceqa,elementary,middle,middle
train,14728,scienceqa,elementary,middle,middle
train,14729,scienceqa,elementary,middle,middle
train,14730,scienceqa,elementary,middle,middle
train,14731,scienceqa,elementary,middle,middle
train,14732,scienceqa,elementary,middle,middle
train,14733,scienceqa,elementary,middle,middle
train,14734,scienceqa,elementary,middle,middle
train,14735,scienceqa,elementary,middle,middle
train,14736,scienceqa,elementary,middle,middle
train,14737,scienceqa,elementary,middle,middle
train,14738,scienceqa,elementary,middle,middle
train,14739,scienceqa,elementary,middle,middle
train,14740,scienceqa,elementary,middle,middle
train,14741,scienceqa,elementary,middle,middle
train,14742,scienceqa,elementary,middle,middle
train,14743,scienceqa,elementary,middle,middle
train,14744,scienceqa,elementary,middle,middle
train,14745,scienceqa,elementary,middle,middle
train,14746,scienceqa,elementary,middle,middle
train,14747,scienceqa,elementary,middle,middle
train,14748,scienceqa,elementary,middle,middle
train,14749,scienceqa,elementary,middle,middle
train,14750,scienceqa,elementary,middle,middle
train,14751,scienceqa,elementary,middle,middle
train,14752,scienceqa,elementary,middle,middle
train,14753,scienceqa,elementary,middle,middle
train,14754,scienceqa,elementary,middle,middle
train,14755,scienceqa,elementary,elementary,elementary
train,14756,scienceqa,elementary,middle,middle
train,14757,scienceqa,elementary,elementary,elementary
train,14758,scienceqa,elementary,middle,middle
train,14759,scienceqa,elementary,middle,middle
train,14760,scienceqa,elementary,middle,middle
train,14761,scienceqa,elementary,middle,middle
train,14762,scienceqa,elementary,middle,middle
train,14763,scienceqa,elementary,middle,middle
train,14764,scienceqa,elementary,middle,middle
train,14765,scienceqa,elementary,middle,middle
train,14766,scienceqa,elementary,middle,middle
train,14767,scienceqa,elementary,middle,middle
train,14768,scienceqa,elementary,middle,middle
train,14769,scienceqa,elementary,middle,middle
train,14770,scienceqa,elementary,middle,middle
train,14771,scienceqa,elementary,middle,middle
train,14772,scienceqa,elementary,middle,middle
train,14773,scienceqa,elementary,middle,middle
train,14774,scienceqa,elementary,middle,middle
train,14775,scienceqa,elementary,middle,middle
train,14776,scienceqa,elementary,middle,middle
train,14777,scienceqa,elementary,middle,middle
train,14778,scienceqa,elementary,middle,middle
train,14779,scienceqa,elementary,middle,middle
train,14780,scienceqa,elementary,middle,middle
train,14781,scienceqa,elementary,middle,middle
train,14782,scienceqa,elementary,middle,middle
train,14783,scienceqa,elementary,middle,middle
train,14784,scienceqa,elementary,middle,middle
train,14785,scienceqa,elementary,middle,middle
train,14786,scienceqa,elementary,middle,middle
train,14787,scienceqa,elementary,middle,middle
train,14788,scienceqa,elementary,middle,middle
train,14789,scienceqa,elementary,middle,middle
train,14790,scienceqa,elementary,middle,middle
train,14791,scienceqa,elementary,middle,middle
train,14792,scienceqa,elementary,middle,middle
train,14793,scienceqa,elementary,middle,middle
train,14794,scienceqa,elementary,middle,middle
train,14795,scienceqa,elementary,elementary,elementary
train,14796,scienceqa,elementary,middle,middle
train,14797,scienceqa,elementary,middle,middle
train,14798,scienceqa,elementary,middle,middle
train,14799,scienceqa,elementary,middle,middle
train,14800,scienceqa,elementary,middle,middle
train,14801,scienceqa,elementary,middle,middle
train,14802,scienceqa,elementary,middle,middle
train,14803,scienceqa,elementary,middle,middle
train,14804,scienceqa,elementary,middle,middle
train,14805,scienceqa,elementary,middle,middle
train,14806,scienceqa,elementary,middle,middle
train,14807,scienceqa,elementary,middle,middle
train,14808,scienceqa,elementary,middle,middle
train,14809,scienceqa,elementary,middle,middle
train,14810,scienceqa,elementary,middle,middle
train,14811,scienceqa,elementary,middle,middle
train,14812,scienceqa,elementary,middle,middle
train,14813,scienceqa,elementary,middle,middle
train,14814,scienceqa,elementary,elementary,elementary
train,14815,scienceqa,elementary,middle,middle
train,14816,scienceqa,elementary,middle,middle
train,14817,scienceqa,elementary,middle,middle
train,14818,scienceqa,elementary,middle,middle
train,14819,scienceqa,elementary,middle,middle
train,14820,scienceqa,elementary,middle,middle
train,14821,scienceqa,elementary,middle,middle
train,14822,scienceqa,elementary,middle,middle
train,14823,scienceqa,elementary,middle,middle
train,14824,scienceqa,elementary,middle,middle
train,14825,scienceqa,elementary,middle,middle
train,14826,scienceqa,elementary,middle,middle
train,14827,scienceqa,elementary,middle,middle
train,14828,scienceqa,elementary,middle,middle
train,14829,scienceqa,elementary,middle,middle
train,14830,scienceqa,elementary,middle,middle
train,14831,scienceqa,elementary,middle,middle
train,14832,scienceqa,elementary,middle,middle
train,14833,scienceqa,elementary,middle,middle
train,14834,scienceqa,elementary,elementary,elementary
train,14835,scienceqa,elementary,middle,middle
train,14836,scienceqa,elementary,middle,middle
train,14837,scienceqa,elementary,middle,middle
train,14838,scienceqa,elementary,middle,middle
train,14839,scienceqa,elementary,middle,middle
train,14840,scienceqa,elementary,middle,middle
train,14841,scienceqa,elementary,middle,middle
train,14842,scienceqa,elementary,middle,middle
train,14843,scienceqa,elementary,middle,middle
train,14844,scienceqa,elementary,middle,middle
train,14845,scienceqa,elementary,middle,middle
train,14846,scienceqa,elementary,middle,middle
train,14847,scienceqa,elementary,middle,middle
train,14848,scienceqa,elementary,middle,middle
train,14849,scienceqa,elementary,middle,middle
train,14850,scienceqa,elementary,middle,middle
train,14851,scienceqa,elementary,middle,middle
train,14852,scienceqa,elementary,middle,middle
train,14853,scienceqa,elementary,middle,middle
train,14854,scienceqa,elementary,middle,middle
train,14855,scienceqa,elementary,middle,middle
train,14856,scienceqa,elementary,middle,middle
train,14857,scienceqa,elementary,middle,middle
train,14858,scienceqa,elementary,middle,middle
train,14859,scienceqa,elementary,middle,middle
train,14860,scienceqa,elementary,middle,middle
train,14861,scienceqa,elementary,middle,middle
train,14862,scienceqa,elementary,middle,middle
train,14863,scienceqa,elementary,middle,middle
train,14864,scienceqa,elementary,elementary,elementary
train,14865,scienceqa,elementary,middle,middle
train,14866,scienceqa,elementary,middle,middle
train,14867,scienceqa,elementary,middle,middle
train,14868,scienceqa,elementary,middle,middle
train,14869,scienceqa,elementary,middle,middle
train,14870,scienceqa,elementary,middle,middle
train,14871,scienceqa,elementary,middle,middle
train,14872,scienceqa,elementary,middle,middle
train,14873,scienceqa,elementary,middle,middle
train,14874,scienceqa,elementary,middle,middle
train,14875,scienceqa,elementary,middle,middle
train,14876,scienceqa,elementary,middle,middle
train,14877,scienceqa,elementary,middle,middle
train,14878,scienceqa,elementary,elementary,elementary
train,14879,scienceqa,elementary,elementary,elementary
train,14880,scienceqa,elementary,middle,middle
train,14881,scienceqa,elementary,middle,middle
train,14882,scienceqa,elementary,middle,middle
train,14883,scienceqa,elementary,middle,middle
train,14884,scienceqa,elementary,middle,middle
train,14885,scienceqa,elementary,middle,middle
train,14886,scienceqa,elementary,middle,middle
train,14887,scienceqa,elementary,middle,middle
train,14888,scienceqa,elementary,middle,middle
train,14889,scienceqa,elementary,middle,middle
train,14890,scienceqa,elementary,middle,middle
train,14891,scienceqa,elementary,middle,middle
train,14892,scienceqa,elementary,middle,middle
train,14893,scienceqa,elementary,middle,middle
train,14894,scienceqa,elementary,middle,middle
train,14895,scienceqa,elementary,middle,middle
train,14896,scienceqa,elementary,middle,middle
train,14897,scienceqa,elementary,middle,middle
train,14898,scienceqa,elementary,middle,middle
train,14899,scienceqa,elementary,middle,middle
train,14900,scienceqa,elementary,middle,middle
train,14901,scienceqa,elementary,middle,middle
train,14902,scienceqa,elementary,middle,middle
train,14903,scienceqa,elementary,middle,middle
train,14904,scienceqa,elementary,middle,middle
train,14905,scienceqa,elementary,middle,middle
train,14906,scienceqa,high,middle,middle
train,14907,scienceqa,high,middle,middle
train,14908,scienceqa,high,middle,middle
train,14909,scienceqa,high,middle,middle
train,14910,scienceqa,high,middle,middle
train,14911,scienceqa,high,high,high
train,14912,scienceqa,high,middle,middle
train,14913,scienceqa,high,middle,middle
train,14914,scienceqa,high,high,high
train,14915,scienceqa,high,middle,middle
train,14916,scienceqa,high,middle,middle
train,14917,scienceqa,high,middle,middle
train,14918,scienceqa,high,high,high
train,14919,scienceqa,high,high,high
train,14920,scienceqa,high,middle,middle
train,14921,scienceqa,high,middle,middle
train,14922,scienceqa,high,high,high
train,14923,scienceqa,high,middle,middle
train,14924,scienceqa,high,middle,middle
train,14925,scienceqa,high,middle,middle
train,14926,scienceqa,high,high,high
train,14927,scienceqa,high,high,high
train,14928,scienceqa,high,high,high
train,14929,scienceqa,high,middle,middle
train,14930,scienceqa,high,middle,middle
train,14931,scienceqa,high,middle,middle
train,14932,scienceqa,high,middle,middle
train,14933,scienceqa,high,middle,middle
train,14934,scienceqa,high,middle,middle
train,14935,scienceqa,high,high,high
train,14936,scienceqa,high,middle,middle
train,14937,scienceqa,high,middle,middle
train,14938,scienceqa,high,middle,middle
train,14939,scienceqa,high,middle,middle
train,14940,scienceqa,high,middle,middle
train,14941,scienceqa,high,middle,middle
train,14942,scienceqa,high,middle,middle
train,14943,scienceqa,high,high,high
train,14944,scienceqa,high,high,high
train,14945,scienceqa,high,middle,middle
train,14946,scienceqa,high,middle,middle
train,14947,scienceqa,high,middle,middle
train,14948,scienceqa,high,middle,middle
train,14949,scienceqa,high,middle,middle
train,14950,scienceqa,high,middle,middle
train,14951,scienceqa,high,middle,middle
train,14952,scienceqa,high,middle,middle
train,14953,scienceqa,high,middle,middle
train,14954,scienceqa,high,middle,middle
train,14955,scienceqa,high,middle,middle
train,14956,scienceqa,high,high,high
train,14957,scienceqa,high,middle,middle
train,14958,scienceqa,high,middle,middle
train,14959,scienceqa,high,middle,middle
train,14960,scienceqa,high,middle,middle
train,14961,scienceqa,high,middle,middle
train,14962,scienceqa,high,high,high
train,14963,scienceqa,high,middle,middle
train,14964,scienceqa,high,middle,middle
train,14965,scienceqa,high,high,high
train,14966,scienceqa,high,middle,middle
train,14967,scienceqa,high,high,high
train,14968,scienceqa,high,high,high
train,14969,scienceqa,high,middle,middle
train,14970,scienceqa,high,middle,middle
train,14971,scienceqa,high,middle,middle
train,14972,scienceqa,high,high,high
train,14973,scienceqa,high,middle,middle
train,14974,scienceqa,high,middle,middle
train,14975,scienceqa,high,middle,middle
train,14976,scienceqa,high,middle,middle
train,14977,scienceqa,high,middle,middle
train,14978,scienceqa,high,middle,middle
train,14979,scienceqa,high,middle,middle
train,14980,scienceqa,high,middle,middle
train,14981,scienceqa,high,high,high
train,14982,scienceqa,high,middle,middle
train,14983,scienceqa,high,middle,middle
train,14984,scienceqa,high,middle,middle
train,14985,scienceqa,high,middle,middle
train,14986,scienceqa,high,middle,middle
train,14987,scienceqa,high,middle,middle
train,14988,scienceqa,high,high,high
train,14989,scienceqa,high,middle,middle
train,14990,scienceqa,high,high,high
train,14991,scienceqa,high,middle,middle
train,14992,scienceqa,high,high,high
train,14993,scienceqa,high,middle,middle
train,14994,scienceqa,high,high,high
train,14995,scienceqa,high,middle,middle
train,14996,scienceqa,high,high,high
train,14997,scienceqa,high,middle,middle
train,14998,scienceqa,high,middle,middle
train,14999,scienceqa,high,middle,middle
train,15000,scienceqa,high,middle,middle
train,15001,scienceqa,high,middle,middle
train,15002,scienceqa,high,middle,middle
train,15003,scienceqa,high,middle,middle
train,15004,scienceqa,high,high,high
train,15005,scienceqa,high,middle,middle
train,15006,scienceqa,high,middle,middle
train,15007,scienceqa,high,middle,middle
train,15008,scienceqa,high,middle,middle
train,15009,scienceqa,high,middle,middle
train,15010,scienceqa,high,middle,middle
train,15011,scienceqa,high,high,high
train,15012,scienceqa,high,middle,middle
train,15013,scienceqa,high,middle,middle
train,15014,scienceqa,high,high,high
train,15015,scienceqa,high,middle,middle
train,15016,scienceqa,high,high,high
train,15017,scienceqa,high,middle,middle
train,15018,scienceqa,high,middle,middle
train,15019,scienceqa,high,middle,middle
train,15020,scienceqa,high,middle,middle
train,15021,scienceqa,high,high,high
train,15022,scienceqa,high,middle,middle
train,15023,scienceqa,high,middle,middle
train,15024,scienceqa,high,middle,middle
train,15025,scienceqa,high,middle,middle
train,15026,scienceqa,high,high,high
train,15027,scienceqa,high,middle,middle
train,15028,scienceqa,high,middle,middle
train,15029,scienceqa,high,high,high
train,15030,scienceqa,high,middle,middle
train,15031,scienceqa,high,middle,middle
train,15032,scienceqa,high,middle,middle
train,15033,scienceqa,high,high,high
train,15034,scienceqa,high,middle,middle
train,15035,scienceqa,high,middle,middle
train,15036,scienceqa,high,middle,middle
train,15037,scienceqa,high,middle,middle
train,15038,scienceqa,high,high,high
train,15039,scienceqa,high,middle,middle
train,15040,scienceqa,high,middle,middle
train,15041,scienceqa,high,high,high
train,15042,scienceqa,high,middle,middle
train,15043,scienceqa,high,middle,middle
train,15044,scienceqa,high,middle,middle
train,15045,scienceqa,high,high,high
train,15046,scienceqa,high,middle,middle
train,15047,scienceqa,high,middle,middle
train,15048,scienceqa,high,middle,middle
train,15049,scienceqa,high,middle,middle
train,15050,scienceqa,high,middle,middle
train,15051,scienceqa,high,middle,middle
train,15052,scienceqa,high,middle,middle
train,15053,scienceqa,high,high,high
train,15054,scienceqa,high,high,high
train,15055,scienceqa,high,middle,middle
train,15056,scienceqa,high,middle,middle
train,15057,scienceqa,high,middle,middle
train,15058,scienceqa,high,middle,middle
train,15059,scienceqa,high,middle,middle
train,15060,scienceqa,high,middle,middle
train,15061,scienceqa,high,middle,middle
train,15062,scienceqa,high,middle,middle
train,15063,scienceqa,high,high,high
train,15064,scienceqa,high,middle,middle
train,15065,scienceqa,high,middle,middle
train,15066,scienceqa,high,middle,middle
train,15067,scienceqa,high,high,high
train,15068,scienceqa,high,middle,middle
train,15069,scienceqa,high,middle,middle
train,15070,scienceqa,high,high,high
train,15071,scienceqa,high,middle,middle
train,15072,scienceqa,high,middle,middle
train,15073,scienceqa,high,high,high
train,15074,scienceqa,high,high,high
train,15075,scienceqa,high,middle,middle
train,15076,scienceqa,high,middle,middle
train,15077,scienceqa,high,middle,middle
train,15078,scienceqa,high,middle,middle
train,15079,scienceqa,high,middle,middle
train,15080,scienceqa,high,middle,middle
train,15081,scienceqa,high,middle,middle
train,15082,scienceqa,high,middle,middle
train,15083,scienceqa,high,middle,middle
train,15084,scienceqa,high,middle,middle
train,15085,scienceqa,high,middle,middle
train,15086,scienceqa,high,high,high
train,15087,scienceqa,high,middle,middle
train,15088,scienceqa,high,middle,middle
train,15089,scienceqa,high,middle,middle
train,15090,scienceqa,high,middle,middle
train,15091,scienceqa,high,middle,middle
train,15092,scienceqa,high,middle,middle
train,15093,scienceqa,high,high,high
train,15094,scienceqa,high,high,high
train,15095,scienceqa,high,high,high
train,15096,scienceqa,high,middle,middle
train,15097,scienceqa,high,middle,middle
train,15098,scienceqa,high,high,high
train,15099,scienceqa,high,high,high
train,15100,scienceqa,high,middle,middle
train,15101,scienceqa,high,middle,middle
train,15102,scienceqa,high,middle,middle
train,15103,scienceqa,high,high,high
train,15104,scienceqa,high,middle,middle
train,15105,scienceqa,high,middle,middle
train,15106,scienceqa,high,middle,middle
train,15107,scienceqa,high,middle,middle
train,15108,scienceqa,high,middle,middle
train,15109,scienceqa,high,middle,middle
train,15110,scienceqa,high,middle,middle
train,15111,scienceqa,high,middle,middle
train,15112,scienceqa,high,middle,middle
train,15113,scienceqa,high,middle,middle
train,15114,scienceqa,high,middle,middle
train,15115,scienceqa,high,high,high
train,15116,scienceqa,high,middle,middle
train,15117,scienceqa,high,middle,middle
train,15118,scienceqa,high,middle,middle
train,15119,scienceqa,high,high,high
train,15120,scienceqa,high,high,high
train,15121,scienceqa,high,middle,middle
train,15122,scienceqa,high,middle,middle
train,15123,scienceqa,high,high,high
train,15124,scienceqa,high,middle,middle
train,15125,scienceqa,high,middle,middle
train,15126,scienceqa,high,high,high
train,15127,scienceqa,high,high,high
train,15128,scienceqa,high,middle,middle
train,15129,scienceqa,high,high,high
train,15130,scienceqa,high,middle,middle
train,15131,scienceqa,high,middle,middle
train,15132,scienceqa,high,high,high
train,15133,scienceqa,high,middle,middle
train,15134,scienceqa,high,high,high
train,15135,scienceqa,high,middle,middle
train,15136,scienceqa,high,high,high
train,15137,scienceqa,high,middle,middle
train,15138,scienceqa,high,middle,middle
train,15139,scienceqa,high,middle,middle
train,15140,scienceqa,high,middle,middle
train,15141,scienceqa,high,middle,middle
train,15142,scienceqa,high,high,high
train,15143,scienceqa,high,high,high
train,15144,scienceqa,high,middle,middle
train,15145,scienceqa,high,middle,middle
train,15146,scienceqa,high,middle,middle
train,15147,scienceqa,high,high,high
train,15148,scienceqa,high,high,high
train,15149,scienceqa,high,middle,middle
train,15150,scienceqa,high,middle,middle
train,15151,scienceqa,high,middle,middle
train,15152,scienceqa,high,middle,middle
train,15153,scienceqa,high,middle,middle
train,15154,scienceqa,high,middle,middle
train,15155,scienceqa,high,high,high
train,15156,scienceqa,high,high,high
train,15157,scienceqa,high,middle,middle
train,15158,scienceqa,high,high,high
train,15159,scienceqa,high,high,high
train,15160,scienceqa,high,middle,middle
train,15161,scienceqa,high,middle,middle
train,15162,scienceqa,high,high,high
train,15163,scienceqa,high,middle,middle
train,15164,scienceqa,high,high,high
train,15165,scienceqa,high,high,high
train,15166,scienceqa,high,high,high
train,15167,scienceqa,high,high,high
train,15168,scienceqa,high,high,high
train,15169,scienceqa,high,middle,middle
train,15170,scienceqa,high,middle,middle
train,15171,scienceqa,high,middle,middle
train,15172,scienceqa,high,middle,middle
train,15173,scienceqa,high,high,high
train,15174,scienceqa,high,middle,middle
train,15175,scienceqa,high,middle,middle
train,15176,scienceqa,high,middle,middle
train,15177,scienceqa,high,middle,middle
train,15178,scienceqa,high,middle,middle
train,15179,scienceqa,high,middle,middle
train,15180,scienceqa,high,middle,middle
train,15181,scienceqa,high,middle,middle
train,15182,scienceqa,high,middle,middle
train,15183,scienceqa,high,middle,middle
train,15184,scienceqa,high,middle,middle
train,15185,scienceqa,high,high,high
train,15186,scienceqa,high,high,high
train,15187,scienceqa,high,middle,middle
train,15188,scienceqa,high,middle,middle
train,15189,scienceqa,high,high,high
train,15190,scienceqa,high,middle,middle
train,15191,scienceqa,high,middle,middle
train,15192,scienceqa,high,middle,middle
train,15193,scienceqa,high,middle,middle
train,15194,scienceqa,high,high,high
train,15195,scienceqa,high,middle,middle
train,15196,scienceqa,high,middle,middle
train,15197,scienceqa,high,middle,middle
train,15198,scienceqa,high,middle,middle
train,15199,scienceqa,high,high,high
train,15200,scienceqa,high,middle,middle
train,15201,scienceqa,high,middle,middle
train,15202,scienceqa,high,middle,middle
train,15203,scienceqa,high,middle,middle
train,15204,scienceqa,high,middle,middle
train,15205,scienceqa,high,middle,middle
train,15206,scienceqa,high,middle,middle
train,15207,scienceqa,high,middle,middle
train,15208,scienceqa,high,high,high
train,15209,scienceqa,high,high,high
train,15210,scienceqa,high,middle,middle
train,15211,scienceqa,high,high,high
train,15212,scienceqa,high,middle,middle
train,15213,scienceqa,high,middle,middle
train,15214,scienceqa,high,middle,middle
train,15215,scienceqa,high,middle,middle
train,15216,scienceqa,high,middle,middle
train,15217,scienceqa,high,middle,middle
train,15218,scienceqa,high,middle,middle
train,15219,scienceqa,high,middle,middle
train,15220,scienceqa,high,middle,middle
train,15221,scienceqa,high,middle,middle
train,15222,scienceqa,high,middle,middle
train,15223,scienceqa,high,middle,middle
train,15224,scienceqa,high,high,high
train,15225,scienceqa,high,middle,middle
train,15226,scienceqa,high,middle,middle
train,15227,scienceqa,high,high,high
train,15228,scienceqa,high,high,high
train,15229,scienceqa,high,high,high
train,15230,scienceqa,high,high,high
train,15231,scienceqa,high,middle,middle
train,15232,scienceqa,high,high,high
train,15233,scienceqa,high,middle,middle
train,15234,scienceqa,high,middle,middle
train,15235,scienceqa,high,high,high
train,15236,scienceqa,high,middle,middle
train,15237,scienceqa,high,middle,middle
train,15238,scienceqa,high,middle,middle
train,15239,scienceqa,high,middle,middle
train,15240,scienceqa,high,middle,middle
train,15241,scienceqa,high,middle,middle
train,15242,scienceqa,high,middle,middle
train,15243,scienceqa,high,middle,middle
train,15244,scienceqa,high,middle,middle
train,15245,scienceqa,high,middle,middle
train,15246,scienceqa,high,middle,middle
train,15247,scienceqa,high,middle,middle
train,15248,scienceqa,high,middle,middle
train,15249,scienceqa,high,middle,middle
train,15250,scienceqa,high,middle,middle
train,15251,scienceqa,high,middle,middle
train,15252,scienceqa,high,high,high
train,15253,scienceqa,high,middle,middle
train,15254,scienceqa,high,middle,middle
train,15255,scienceqa,high,high,high
train,15256,scienceqa,high,high,high
train,15257,scienceqa,high,high,high
train,15258,scienceqa,high,middle,middle
train,15259,scienceqa,high,middle,middle
train,15260,scienceqa,high,middle,middle
train,15261,scienceqa,high,middle,middle
train,15262,scienceqa,high,middle,middle
train,15263,scienceqa,high,middle,middle
train,15264,scienceqa,high,middle,middle
train,15265,scienceqa,high,middle,middle
train,15266,scienceqa,high,middle,middle
train,15267,scienceqa,high,high,high
train,15268,scienceqa,high,middle,middle
train,15269,scienceqa,high,middle,middle
train,15270,scienceqa,high,high,high
train,15271,scienceqa,high,middle,middle
train,15272,scienceqa,high,high,high
train,15273,scienceqa,high,middle,middle
train,15274,scienceqa,high,high,high
train,15275,scienceqa,high,high,high
train,15276,scienceqa,high,high,high
train,15277,scienceqa,high,middle,middle
train,15278,scienceqa,high,middle,middle
train,15279,scienceqa,high,high,high
train,15280,scienceqa,high,high,high
train,15281,scienceqa,high,middle,middle
train,15282,scienceqa,high,high,high
train,15283,scienceqa,high,middle,middle
train,15284,scienceqa,high,middle,middle
train,15285,scienceqa,high,middle,middle
train,15286,scienceqa,high,middle,middle
train,15287,scienceqa,high,middle,middle
train,15288,scienceqa,high,high,high
train,15289,scienceqa,high,middle,middle
train,15290,scienceqa,high,high,high
train,15291,scienceqa,high,middle,middle
train,15292,scienceqa,high,middle,middle
train,15293,scienceqa,high,middle,middle
train,15294,scienceqa,high,high,high
train,15295,scienceqa,high,high,high
train,15296,scienceqa,high,middle,middle
train,15297,scienceqa,high,high,high
train,15298,scienceqa,high,middle,middle
train,15299,scienceqa,high,high,high
train,15300,scienceqa,high,middle,middle
train,15301,scienceqa,high,high,high
train,15302,scienceqa,high,middle,middle
train,15303,scienceqa,high,middle,middle
train,15304,scienceqa,high,middle,middle
train,15305,scienceqa,high,high,high
train,15306,scienceqa,high,middle,middle
train,15307,scienceqa,high,middle,middle
train,15308,scienceqa,high,middle,middle
train,15309,scienceqa,high,middle,middle
train,15310,scienceqa,high,middle,middle
train,15311,scienceqa,high,middle,middle
train,15312,scienceqa,high,middle,middle
train,15313,scienceqa,high,middle,middle
train,15314,scienceqa,high,middle,middle
train,15315,scienceqa,high,middle,middle
train,15316,scienceqa,high,middle,middle
train,15317,scienceqa,high,middle,middle
train,15318,scienceqa,high,middle,middle
train,15319,scienceqa,high,middle,middle
train,15320,scienceqa,high,middle,middle
train,15321,scienceqa,high,middle,middle
train,15322,scienceqa,high,high,high
train,15323,scienceqa,high,high,high
train,15324,scienceqa,high,middle,middle
train,15325,scienceqa,high,middle,middle
train,15326,scienceqa,high,middle,middle
train,15327,scienceqa,high,high,high
train,15328,scienceqa,high,middle,middle
train,15329,scienceqa,high,high,high
train,15330,scienceqa,high,high,high
train,15331,scienceqa,high,middle,middle
train,15332,scienceqa,high,middle,middle
train,15333,scienceqa,high,middle,middle
train,15334,scienceqa,high,high,high
train,15335,scienceqa,high,middle,middle
train,15336,scienceqa,high,high,high
train,15337,scienceqa,high,middle,middle
train,15338,scienceqa,high,high,high
train,15339,scienceqa,high,middle,middle
train,15340,scienceqa,high,middle,middle
train,15341,scienceqa,high,middle,middle
train,15342,scienceqa,high,middle,middle
train,15343,scienceqa,high,middle,middle
train,15344,scienceqa,high,middle,middle
train,15345,scienceqa,high,middle,middle
train,15346,scienceqa,high,middle,middle
train,15347,scienceqa,high,middle,middle
train,15348,scienceqa,high,middle,middle
train,15349,scienceqa,high,middle,middle
train,15350,scienceqa,high,middle,middle
train,15351,scienceqa,high,middle,middle
train,15352,scienceqa,high,middle,middle
train,15353,scienceqa,high,middle,middle
train,15354,scienceqa,high,middle,middle
train,15355,scienceqa,high,middle,middle
train,15356,scienceqa,high,middle,middle
train,15357,scienceqa,high,high,high
train,15358,scienceqa,high,middle,middle
train,15359,scienceqa,high,middle,middle
train,15360,scienceqa,high,middle,middle
train,15361,scienceqa,high,middle,middle
train,15362,scienceqa,high,middle,middle
train,15363,scienceqa,high,middle,middle
train,15364,scienceqa,high,middle,middle
train,15365,scienceqa,high,middle,middle
train,15366,scienceqa,high,middle,middle
train,15367,scienceqa,high,middle,middle
train,15368,scienceqa,high,high,high
train,15369,scienceqa,high,middle,middle
train,15370,scienceqa,high,middle,middle
train,15371,scienceqa,high,high,high
train,15372,scienceqa,high,high,high
train,15373,scienceqa,high,high,high
train,15374,scienceqa,high,middle,middle
train,15375,scienceqa,high,middle,middle
train,15376,scienceqa,high,middle,middle
train,15377,scienceqa,high,high,high
train,15378,scienceqa,high,middle,middle
train,15379,scienceqa,high,middle,middle
train,15380,scienceqa,high,middle,middle
train,15381,scienceqa,high,middle,middle
train,15382,scienceqa,high,middle,middle
train,15383,scienceqa,high,middle,middle
train,15384,scienceqa,high,high,high
train,15385,scienceqa,high,high,high
train,15386,scienceqa,high,middle,middle
train,15387,scienceqa,high,middle,middle
train,15388,scienceqa,high,high,high
train,15389,scienceqa,high,middle,middle
train,15390,scienceqa,high,middle,middle
train,15391,scienceqa,high,high,high
train,15392,scienceqa,high,middle,middle
train,15393,scienceqa,high,middle,middle
train,15394,scienceqa,high,middle,middle
train,15395,scienceqa,high,middle,middle
train,15396,scienceqa,high,middle,middle
train,15397,scienceqa,high,middle,middle
train,15398,scienceqa,high,middle,middle
train,15399,scienceqa,high,middle,middle
train,15400,scienceqa,high,middle,middle
train,15401,scienceqa,high,middle,middle
train,15402,scienceqa,high,middle,middle
train,15403,scienceqa,high,middle,middle
train,15404,scienceqa,high,middle,middle
train,15405,scienceqa,high,middle,middle
train,15406,scienceqa,high,high,high
train,15407,scienceqa,high,middle,middle
train,15408,scienceqa,high,middle,middle
train,15409,scienceqa,high,middle,middle
train,15410,scienceqa,high,high,high
train,15411,scienceqa,high,middle,middle
train,15412,scienceqa,high,middle,middle
train,15413,scienceqa,high,middle,middle
train,15414,scienceqa,high,high,high
train,15415,scienceqa,high,middle,middle
train,15416,scienceqa,high,middle,middle
train,15417,scienceqa,high,middle,middle
train,15418,scienceqa,high,middle,middle
train,15419,scienceqa,high,middle,middle
train,15420,scienceqa,high,middle,middle
